,original_index,title,artist,date,week,comment,comment_index,total_comments_in_article,sentiment_label,sentiment_score
2873,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,"Lê Nguyễn Trọng Nghĩacông thức phim mùa Tết
- Có sự góp mặt của KOL, người nổi tiếng tay ngang
- Dăm ba câu đạo lý dạy đời, ngầu ngầu các kiểu (ở nhà bố mẹ nói tương tự thì ko nghe)
- Nhét vài câu hot trend, hài cốt, thọt lét người xem
- Quan trọng là chiếu dịp Tết, vô hạn suất chiếu, bắt khán giả bấm bụng phải chọn khi khung giờ đó không còn lựa chọn nào khác
Kết quả cho ra lò các bộ phim ""đỉnh doanh thu"", tệ lắm chắc cũng hòa vốn dù phim tệ vô cùng tệ",70,92,NEGATIVE,0.799197256565094
2874,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,sntmuasam11Nhìn list phim chiếu Tết mà nản.,71,92,NEGATIVE,0.894180178642273
2875,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,"Phước Anh NguyễnỞ nhà xem phim trên VTV hay và thật quá trời ,mắc gì phải ra rạp xem ,vừa tốn tiền ,vừa chất lượng phim kg hay , với tôi cho vào xem kg tôi cũng ko xem .",72,92,POSITIVE,0.9988365769386292
2876,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,217thuyĐồng ý với tác giả. Khán giả VN quá dễ dãi,73,92,NEGATIVE,0.958705484867096
2877,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,"Dat HuynhPhim Tết coi giải trí trước giờ vẫn vậy. Ai vẫn thích trả tiền thì trả tiền đi xem, kịch cũng vây.
Thật ra mà nói Tết ta khá dài, rất nhiều mùng không biết làm gì, nên đa phần có Hoài Linh (trước) hay Trấn Thành nguoi ta vẫn đi xem cho lấp đầy thời gian.",74,92,POSITIVE,0.9994202852249146
2878,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,"T_T TranThật ra đi xem phim là 1 hoạt động giải trí dạng lịch trình 1 ngày đi chơi, không nhất thiết vào rạp là vì phim hay.",75,92,POSITIVE,0.9949240684509277
2879,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,"Tran KhanhChỉ cần cho tôi biết tên đạo diễn, tôi sẽ cho bạn biết phim đó như thế nào.",76,92,POSITIVE,0.999584972858429
2880,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,tongdinhquyetRất đồng ý với tác giả,77,92,POSITIVE,0.9361308813095093
2881,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,"LÊ MỘCTôi từng mạo mội ""chê"" 1 vài cầu thủ bóng đá ở CLB mà tôi yêu thích, tôi cũng từng mạo muội ""chê"" phim TT thì bị đáp trả ""Đã làm được như thế chưa, mà chê?"".
Phải nói phim của TT làm truyền thông tốt đấy. Nhưng đến 1 lúc nào đó khán giả sẽ giật mình tỉnh ngộ.",78,92,NEGATIVE,0.6646525859832764
2882,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,"Nguyễn VănMột phần các bộ phim sẽ chiếu vào đúng thời điểm. Nhiều người có nhu cầu giải trí đi xem phim nhưng nếu số lượng sản phẩm phim ít thì họ sẽ có ít sự lựa chọn, Phim chiếu rạp chính là bài toán kinh tế và bán hàng , còn việc tại sao khách hàng lại lựa chọn sản phẩm đó thì là đủ các yếu tố. Kiểu như tác giả nói ngày tết có Phở ăn là may rồi. Nên tính thời điểm cực kỳ quan trọng.",79,92,POSITIVE,0.9831809401512146
2883,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,"hoangchuan79Phim của TT thành công cũng không có gì lạ. Khán giả đã quen like clip, sub các kênh MXH dù toàn nội dung nhảm, thì cũng ít ra 1/4 chừng ấy khán giả ủng hộ TT và các phim VN dở khác. Cho thấy chúng ta đã quá dễ dãi với nghệ thuật điện ảnh cũng như các nội dung media.",80,92,NEGATIVE,0.964708685874939
2884,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,"lê văn lâmnghệ thuật nói chung & điện ảnh nói riêng rất cần tiếng cười, nhưng quá lạm dụng biến thành nụ cười bản năng thì dù người làm phim thu được nhiều tiền, người đi xem có tiền để mua vé đi xem thì cuối cùng cũng phải ""khóc"", đó là chưa kể nền điện ảnh nước nhà bao giờ mới sánh vai cùng bầu bạn năm châu được!",81,92,NEGATIVE,0.9824405312538147
2885,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,"tungbuithanh70Tui không bao giờ đi coi film gì liên quan tới hài VN, nên không dám có ý kiến.",82,92,NEUTRAL,0.9832704663276672
2886,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,"Mars PathfinderTuy không thích và không xem phim Việt nhưng đứng về mặt kinh doanh thì quá thành công. Khen chê không thành vấn đề, quan trọng là làm ra tiền. Nổi tiếng hay không, nhảm nhí hay không thì mục tiêu cũng là kiếm tiền",83,92,POSITIVE,0.9986748695373535
2887,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,"poscovhpcPhim Việt vẫn có những phim hay mà, như Lật Mặt 7 - Một điều ước.
Hi vọng Lý Hải sẽ làm tốt hơn ở Lật Mặt 8 - Vòng tay nắng nhé, chứ đừng thụt lùi như Trấn Thành ở Bộ Tứ Báo thủ - xàm, nhảm, nhạt.",84,92,POSITIVE,0.9984844326972961
2888,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,"Lê Ngọc TháiTác giả viết bài này hay quá. Các phim Bố già, nhà bà nữ, mai tôi đều bị dẫn dụ đi coi và thấy nó tẻ nhạt, không có gì gọi là ""phim"". Nội dung thì lủng củng, toàn cảnh la hét,...Tuy nhiên TT làm truyền thông quá tốt đó là nguyên nhân dẫn đến vua của doanh thu phòng vé",85,92,POSITIVE,0.9964990615844727
2889,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,loc431005Lâu lắm rồi không muốn ra rạp xem phim đặc biệt là phim tết,86,92,POSITIVE,0.8487603068351746
2890,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,NhaqueĐã từ lâu rồi t không xem phim Việt trên tất cả các kênh truyền thông luôn chứ đừng nói là ra rạp.,87,92,NEGATIVE,0.9939991235733032
2891,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,TanshineKhán giả dễ dãi tạo ra các thánh như vậy. Tại khán giả,88,92,NEGATIVE,0.907865583896637
2892,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,tran tranDo thị hiếu thôi mới có đất cho hài lố lên ngôi,89,92,POSITIVE,0.9991051554679871
2893,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,"gotran.28061973Tôi chẳng bao giờ coi phim của TT vì nhảy cóc từ hài sang Đạo diễn, quá dở.",90,92,NEGATIVE,0.989174485206604
2894,1,Phép thử của Trấn Thành,Trấn Thành,2025-05-13 20:12:00,2025-05-12/2025-05-18,"arileo.arileiít nhất là so với dàn phim Việt chiếu Tết năm nay thì phim của trấn thành vẫn ở mức chấp nhận được so với phim của thu trang , tôi và bạn gái sau khi xem được 40p phải đi về vì nói thiệt là nội dung của phim "" nụ hôn bạc tỷ"" quá tệ và cũ . Và một điều quan trọng trong những bộ phim của trấn thành và đa số phim Việt là nhồi nhét đạo lí vào phim, đi làm về mệt ra rạp còn phải nghe dạy đời, giảng đạo về thế thái nhân tình, hỡi ôi đi xem phim chứ có phải đi nghe dạy khôn đâu",91,92,NEGATIVE,0.9825422763824463
2895,2,Thanh Lam: 'Tôi thích làm việc với Trấn Thành',Trấn Thành,2025-05-12 19:30:00,2025-05-12/2025-05-18,"Big KhaGương mặt của chị là ""chuẩn gu"" của em. Giờ đã gần 50 nhưng em vẫn nhớ mãi giai điệu và lời bài "" Bên em là biển rộng"" trên ""Làn sóng xanh"" những năm 90 của thế kỉ trước, thời thanh xuân cơ cực của em nhờ có âm nhạc và những ca sỹ ""chất lượng cao"" như chị mà em có niềm vui, động lực để có ngày hôm nay! Chúc Thanh Lam luôn khỏe, hạnh phúc!",0,15,POSITIVE,0.9997195601463318
2896,2,Thanh Lam: 'Tôi thích làm việc với Trấn Thành',Trấn Thành,2025-05-12 19:30:00,2025-05-12/2025-05-18,"SillyboyTrấn Thành rất đa tài và nhạy bén, sắc sảo nên Thanh Lam thích cũng dễ hiểu.",1,15,POSITIVE,0.9980547428131104
2897,2,Thanh Lam: 'Tôi thích làm việc với Trấn Thành',Trấn Thành,2025-05-12 19:30:00,2025-05-12/2025-05-18,"randalln3101Mãi yêu giọng hát TL từ xưa tới giờ, từ hồi chị hát ""em muốn ôm cả đất, em muốn ôm cả trời, mà sao không ôm nổi trái tim một con người""",2,15,POSITIVE,0.9993200302124023
2898,2,Thanh Lam: 'Tôi thích làm việc với Trấn Thành',Trấn Thành,2025-05-12 19:30:00,2025-05-12/2025-05-18,"Hoàng Như MaiMình thích Thanh Lam lắm, dù chị ở phong cách nào mình vẫn nhận ra nét riêng đặc biệt ở chị. Chúc chị mãi hạnh phúc!",3,15,POSITIVE,0.9996256828308105
2899,2,Thanh Lam: 'Tôi thích làm việc với Trấn Thành',Trấn Thành,2025-05-12 19:30:00,2025-05-12/2025-05-18,"Lệ NhậtTôi thích TL từ hồi nghe chị hát ""Chia tay hoàng hôn"" cho đến bây giờ.",4,15,POSITIVE,0.9992985725402832
2900,2,Thanh Lam: 'Tôi thích làm việc với Trấn Thành',Trấn Thành,2025-05-12 19:30:00,2025-05-12/2025-05-18,"Le Van CuongGiọng ca Thanh Lam ở một đẳng cấp rất khác với mọi ca sỹ, tuy nhiên do phong cách hát của chị làm nhiều khán giả không thích. Nhưng khi nghe chị hát một cách đơn giản, nói thật là không một ca sỹ nào hát hay bằng.",5,15,POSITIVE,0.9969853758811951
2901,2,Thanh Lam: 'Tôi thích làm việc với Trấn Thành',Trấn Thành,2025-05-12 19:30:00,2025-05-12/2025-05-18,"Hùng AnhTrấn Thành quá giỏi
Đến Nghệ sĩ gạo cội như Thanh Lam Diva còn nể trọng...",6,15,POSITIVE,0.9991544485092163
2902,2,Thanh Lam: 'Tôi thích làm việc với Trấn Thành',Trấn Thành,2025-05-12 19:30:00,2025-05-12/2025-05-18,"José_MourinhoXem MV lần 1, chỉ hiểu 20% lời nhạc, xem lại lần 2 hiểu 50%. Có TT đạo diễn nên mình mới kiên nhẫn xem lần 2. TL làm mới bản thân nhưng cách hát nghe còn nặng nề quá, nghe hơi mệt",7,15,POSITIVE,0.980824887752533
2903,2,Thanh Lam: 'Tôi thích làm việc với Trấn Thành',Trấn Thành,2025-05-12 19:30:00,2025-05-12/2025-05-18,dudunguyen6Chị có giọng rất tốt. Chị cứ ca tự nhiên là đủ hay rồi và cũng không nên thay đổi nhiều giai điệu của bài hát. Vì theo tôi: Tuy có mới lạ nhưng không hay. (Góp ý chân thành của người thích giọng ca chị),8,15,POSITIVE,0.9956036806106567
2904,2,Thanh Lam: 'Tôi thích làm việc với Trấn Thành',Trấn Thành,2025-05-12 19:30:00,2025-05-12/2025-05-18,"Vũ Gian NanTôi thì lại chỉ muốn chị vẫn hát như ngày xưa, từ hồi còn ""Giọt nắng bên thềm"" ấy. Chục năm nay chị đổi phong cách, có thể do tôi bận cơm áo gạo tiền không bắt kịp chăng, nhưng nói thật tôi không còn thích nghe chị hát nữa, vì không cảm nhận được cái hay, cái sắc sảo, nồng nàn trong ca từ, giọng hát được. Dù sao vẫn luôn chúc chị mãi tươi trẻ, hạnh phúc",9,15,POSITIVE,0.997028648853302
2905,2,Thanh Lam: 'Tôi thích làm việc với Trấn Thành',Trấn Thành,2025-05-12 19:30:00,2025-05-12/2025-05-18,"Lâm Phong Q7Chị Thanh Lam hát hay và kỹ thuật điêu luyện. Thập niên 90 rất thích nhạc chị hat nhưng sau đó nghe không nổi vì phong cách không hợp gu nữa. Khi xem các tiết mục gameshow Our Songs thì lại thích chị trở lại vì sự lăn xả, nhiệt huyết và cách hát thay đổi với dòng nhạc trẻ.",10,15,POSITIVE,0.9991405010223389
2906,2,Thanh Lam: 'Tôi thích làm việc với Trấn Thành',Trấn Thành,2025-05-12 19:30:00,2025-05-12/2025-05-18,"thaiduongduy2013Cả hai nhân vật này đều rất cá tính, cho nên họ làm việc với nhau sẽ phù hợp.",11,15,POSITIVE,0.99814772605896
2907,2,Thanh Lam: 'Tôi thích làm việc với Trấn Thành',Trấn Thành,2025-05-12 19:30:00,2025-05-12/2025-05-18,"phongle27091972Người đàn bà hát ngày càng đẹp, hát thật hay và nồng nàn với một cá tính khó lẫn lộn với ai. Mình thích điều đó.",12,15,POSITIVE,0.9994329810142517
2908,2,Thanh Lam: 'Tôi thích làm việc với Trấn Thành',Trấn Thành,2025-05-12 19:30:00,2025-05-12/2025-05-18,ptruongxdChị Lam hát Hạ Trắng lại đi ạ.,13,15,POSITIVE,0.8800445795059204
2909,2,Thanh Lam: 'Tôi thích làm việc với Trấn Thành',Trấn Thành,2025-05-12 19:30:00,2025-05-12/2025-05-18,Nguyễn TiếnNói về giọng hát thì Thanh Lam đỉnh thật!,14,15,POSITIVE,0.9997724890708923
2911,4,'Phim Việt đáng xem hơn sau hiệu ứng Trấn Thành',Trấn Thành,2025-05-08 22:48:00,2025-05-05/2025-05-11,"Hỷ AnKhi bạn trải qua ít nhiều thăng trầm trong cuộc sống, thì ở phim Trấn Thành làm đều có nhưng cung bậc ấy theo cảm nhận riêng. Còn ai nói các bạn trẻ coi là do mê thần tượng. Thì chính thứ tình yêu mà nhân vật Quỳnh Anh trong phim mới thể hiện, nhiều bạn trẻ cũng đang giống y vậy nên họ đồng cảm.",0,4,POSITIVE,0.9716513156890869
2912,4,'Phim Việt đáng xem hơn sau hiệu ứng Trấn Thành',Trấn Thành,2025-05-08 22:48:00,2025-05-05/2025-05-11,"alibaDNói chung Phân khúc thị trường hợp lý thì thắng thôi.
Làm Phim mà ôm đồm phục vụ Tuyệt đại đa số thì có mà lỗ chỏng vó
Trấn Thành cũng đâu nói là làm Phim Hàn Lâm, Nghệ Thuật hay đòi đi tranh giải Oscar gì đó.
Sau cứ bắt là Phim TT phải Nghệ Thuật nhỉ",1,4,NEGATIVE,0.9989487528800964
2913,4,'Phim Việt đáng xem hơn sau hiệu ứng Trấn Thành',Trấn Thành,2025-05-08 22:48:00,2025-05-05/2025-05-11,"MoukaSau bao loạt phim trăm tỷ của TT thì cái nhìn của tôi vẫn không thay đổi, doanh thu của phim thì đi lên, nhưng trình độ và gu thưởng thức của khán giả thì đi xuống.",2,4,NEGATIVE,0.9908088445663452
2914,4,'Phim Việt đáng xem hơn sau hiệu ứng Trấn Thành',Trấn Thành,2025-05-08 22:48:00,2025-05-05/2025-05-11,"T9001Tác phẩm nghệ thuật luôn là vậy, người khen người chê. Tôi không thích nhưng người khác thích, chẳng ai đúng sai gì ở đây.
Vấn đề ở bản thân anh Thành, thích phát ngôn gây sốc để kéo dư luận, nên kéo được khá nhiều người ghét. Năm nào anh ta không làm hai ba lần là không chịu được. Và mấy bộ phim của anh ta bị ảnh hưởng theo.",3,4,NEGATIVE,0.9180241227149963
2915,5,"Wean Lê: Tôi bớt tự ti nhờ Trấn Thành, Đen Vâu",Trấn Thành,2025-05-05 13:01:00,2025-05-05/2025-05-11,"vuongdiep.officialKhông ngờ là Wean xuất thân từ một vùng quê Quảng Ngãi đấy. Tại trông Wean Âu Mỹ, Japan quá, ngoại hình nổi bật, mặc đẹp, có phong cách. Cứ giữ cho mình nội tâm tĩnh lặng và những rung động vì đó là những thứ quý giá giúp mình làm nghệ thuật và vững vàng trong showbiz xô bồ.",0,3,POSITIVE,0.9993022680282593
2916,5,"Wean Lê: Tôi bớt tự ti nhờ Trấn Thành, Đen Vâu",Trấn Thành,2025-05-05 13:01:00,2025-05-05/2025-05-11,anna.huynh2125siêu thích Wean,1,3,POSITIVE,0.9931570887565613
2917,5,"Wean Lê: Tôi bớt tự ti nhờ Trấn Thành, Đen Vâu",Trấn Thành,2025-05-05 13:01:00,2025-05-05/2025-05-11,"sutien061980CHỊ SIÊU THÍCH EM WEAN ƠI, EM DỄ THƯƠNG. GU CHẤT.",2,3,POSITIVE,0.9994893074035645
2918,6,Trấn Thành hát 'Die with a Smile' bằng tiếng Việt,Trấn Thành,2025-05-03 07:44:00,2025-04-28/2025-05-04,"Büi Quæk TrünkThôi tôi chết với nụ cười đây nhưng mà là cười vỡ bụng , khuyên em đừng nên hát",0,4,POSITIVE,0.9993529915809631
